scene	target	cand	class_1	repro	picked	max_secs	detail_1
i4-2-grid-all	opp_repro_69_gobacktest	69	結果なし	結果なし		0.0	場合 0: adapter: gobacktest(719cff68)(再現): execution: 待つ注文(指値・逆指値)が無い(Exchange.OnData は何もしない: gobacktest(719cff68) execution.go 29-32 行、注文の指値は読まれない) / stop_loss_pct: 待つ注文(指値・逆指値)が無い(Exchange.OnData は何もしない: gobacktest(719cff68) execution.go 29-32 行、注文の指値は読まれない) / take_profit_pct: 待つ注文(指値・逆指値)が無い(Exchan
i4-2-grid-all	opp_repro_11_octobot	11	結果なし	結果なし		0.0	場合 0: adapter: OctoBot-Trading(1ad2f4d6)(再現): maker_fee_pct: 再現していない: 模擬の手数料の率は取引所の市場の情報から来る(OctoBot-Trading(1ad2f4d6) の読んだファイルは率を置かない) / slippage_pct: 滑り・スプレッドの口は読んだ範囲に無い(成行は作った時の値そのもの: market_order.py 39-43 行) / spread_pct: 滑り・スプレッドの口は読んだ範囲に無い(market_order.py 39-43 行) / 再現していない: 模擬の手数料の率は取引所の市場の情報
i4-2-grid-all	opp_repro_7_superalgos	7	結果なし	結果なし		0.0	場合 0: adapter: Superalgos(9f0fb59e)(再現): 足ごとの資産の系列は読んだ範囲に無い
i4-2-grid-all	opp_repro_52_lean	52	結果なし	結果なし		0.0	場合 0: adapter: QuantConnect LEAN FillModel(b1337938)(再現): slippage_pct: 再現していない: 滑りは slippage model の値で(Common/Orders/Fills/FillModel.cs(b1337938) 378・390 行)、その模型の行は読んでいない / spread_pct: 再現していない: 気配の買い・売りの値は足(TradeBar)の外(Common/Orders/Fills/FillModel.cs(b1337938) は TradeBar の値で約定する) / 再現していない: 滑りは sl
i4-2-grid-all	opp_repro_57_wondertrader	57	結果なし	結果なし		0.0	場合 0: adapter: WonderTrader CtaMocker(08b230dd)(再現): 手数料の率は 1 つだけで、maker と taker に別の率を置く口が無い / 再現していない: 足ごとの資産(動的損益の記録)は読んでいない
i4-2-grid-all	opp_repro_94_mote	94	結果なし	結果なし		0.0	場合 0: adapter: mote/backtest(15bb9f1a)(再現): maker_fee_pct: 手数料の口が無い(建玉の値は (mark - entry) x size だけ: backtest.py(15bb9f1a) 476 行) / slippage_pct: 滑り・スプレッドの口が無い(約定値は注文の level そのもの: backtest.py(15bb9f1a) 622 行) / spread_pct: 滑り・スプレッドの口が無い(約定値は注文の level そのもの: backtest.py(15bb9f1a) 622 行) / 手数料の口が無い(建玉の値
i4-2-grid-all	opp_repro_80_hummingbot	80	結果なし	結果なし		0.0	場合 0: adapter: Hummingbot strategy_v2 backtesting(9af100d6)(再現): slippage_pct: 滑り・スプレッドの口が無い(損益は終値の比と trade_cost だけ: strategy_v2/backtesting(9af100d6) position_executor_simulator.py 41-47 行) / spread_pct: 滑り・スプレッドの口が無い(position_executor_simulator.py 41-47 行) / trade_cost は 1 つだけで、maker と taker に別の率を
i4-2-grid-all	opp_repro_61_barter	61	結果なし	結果なし		0.0	場合 0: adapter: barter-rs MockExchange(9770b27a)(再現): execution: 成行しか無い(validate_order_kind_supported: barter-execution/src/exchange/mock/mod.rs(9770b27a) 396-407 行、取消の要求には「only Market orders are supported」: 119 行) / stop_loss_pct: 成行しか無い(validate_order_kind_supported: barter-execution/src/exchange/m
i4-2-grid	opp_backtrader	2	正解と一致	2 回の実行で同じ	選んだ	0.141	30 の場合すべて
i4-2-grid	opp_backtesting	55	結果なし	結果なし		0.0	場合 0: adapter: backtesting.py 0.6.6: 足 0 の合図: 道具は最初の足で Strategy.next を呼ばない(backtesting.py 1333 行 start = 1 + _indicator_warmup_nbars、1339 行 range(start, len(data)))
i4-2-grid	opp_vectorbt	73	不一致	2 回の実行で同じ		5.094	場合 0: fills[0].size = 3.010839020473705(正解 3.0090336003135176)
i4-2-grid	opp_pyalgotrade	122	不一致	2 回の実行で同じ		0.027	場合 0: fills[0].size = 3.016894609814964(正解 3.0090336003135176)
i4-2-grid	opp_pybroker	4	結果なし	結果なし		0.0	場合 0: adapter: PyBroker 2.0.1: slippage_pct: 値に掛ける滑りの口を探したが無い(slippage.py の SlippageModel.apply_slippage は株数を変える) / spread_pct: スプレッドの口を探したが無い(fill price は PriceType か値の指定だけ)
i4-2-grid	opp_luczinsritter	16	結果なし	結果なし		0.0	場合 0: adapter: Luczinsritter/event_driven_backtesting_engine (commit 2092992): slippage_pct: 手数料・スプレッド・滑りの口を探したが無い(backtest_engine.py の enter_long / enter_short / close_position は次の行の始値そのもので、費用の引数も属性も無い) / spread_pct: 手数料・スプレッド・滑りの口を探したが無い(backtest_engine.py の enter_long / enter_short / close_positi
i4-2-grid	opp_vnpy	20	結果なし	結果なし		0.0	場合 0: adapter: VnPy 4.4.0 + vnpy_ctastrategy 1.4.1 (BAR): slippage_pct: 率の滑りの口を探したが無い(set_parameters の slippage は 1 単位あたりの額) / spread_pct: スプレッドの口を探したが無い(BAR mode は足の OHLC で交差を決める) / 決済ごとの損益の口を探したが無い(engine.trades は約定、calculate_result は日次の損益) / 足ごとの資産の推移の口を探したが無い(DailyResult は日次)
i4-2-grid	opp_basana	1	結果なし	結果なし		0.0	場合 0: adapter: Basana 1.11: allow_short: 空売りは Exchange の lending(create_loan で借りた base を売る: exchange.py 395-436 行)で、この adapter は借入の段取りを書いていない(道具に売り建ての注文そのものは無い) / slippage_pct: 値に率で掛ける滑りの口を探したが無い(liquidity は出来高の割合と価格の影響の模型) / spread_pct: スプレッドの口を探したが無い(足の値で約定する) / 決済ごとの損益の口を探したが無い(残高の出入りだけ) / 足ごとの資産
i4-2-grid	opp_bt	5	結果なし	結果なし		0.0	場合 0: adapter: bt 1.2.3: slippage_pct: 滑りの口を探したが無い(Backtest の引数は commissions だけ) / spread_pct: スプレッドの口を探したが無い / 決済ごとの損益の口を探したが無い(get_transactions は約定の値と数量) / 足の終値での資産の推移を出す口が無い(渡すのは始値の表で、values は始値での評価)
i4-2-grid	opp_qtradex	72	結果なし	結果なし		0.0	場合 0: adapter: QTradeX 1.8.0: allow_short: 売り建ての口を探したが無い(PaperWallet は現物の残高: perform_trade 99-127 行) / slippage_pct: 滑りの口を探したが無い / spread_pct: スプレッドの口を探したが無い / 決済ごとの損益の口を探したが無い(operation.profit は財布の価値の比) / 足ごとの資産の推移を出す口が無い(states の balances は残高)
i4-2-grid	opp_ziplime	6	結果なし	結果なし		0.0	場合 0: adapter: ziplime 1.19.16: 決済ごとの損益の口を探したが無い / 足ごとの資産の推移をこの adapter は取り出していない
i4-2-grid	opp_qstrader	121	結果なし	結果なし		0.0	場合 0: adapter: QSTrader 0.3.0: 戦略は AlphaModel が日付ごとに目標の重みを返す形で(qstrader/alpha_model/alpha_model.py 13・22 行)、合図の足の次の始値に注文を送る口・数量や名目額で建てる口・逆指値や指値の口を探したが無い。データは日足の CSV(CSVDailyBarDataSource)で、1 分・1 時間の足を受けない
i4-2-grid	opp_finmarketpy	54	結果なし	結果なし		0.0	場合 0: adapter: finmarketpy 0.11.19: Backtest.calculate_trading_PnL(br, asset_a_df, signal_df, contract_value_df, run_in_parallel)(backtest/backtestengine.py 121 行)は価格の表と建玉の割合の表から収益率の系列を出す形で、注文(種類・値・数量・時刻)・約定の記録・決済ごとの損益を返す口を探したが無い
i4-2-grid	opp_pysystemtrade	3	結果なし	結果なし		0.0	場合 0: adapter: PySystemtrade (commit 8958c49c): 注文の模擬は fill_list_of_simple_orders(list_of_orders, fill_datetime, market_price) に 1 つの値を渡す形(systems/accounts/order_simulator/fills_and_orders.py、SimpleOrder は整数の数量)で、足の OHLC を受けて次の足の始値で約定させる口・逆指値・時間切れの口を探したが無い(注文の模擬器は価格の系列 1 本の次の値で約定を決める: pandl_order_si
i4-2-grid	opp_qlib	21	結果なし	結果なし		0.0	場合 0: adapter: Qlib (pyqlib 0.9.7): 注文は qlib.backtest.decision.Order(stock_id, amount, direction, start_time, end_time)(decision.py 37-62 行)で値・逆指値・時間切れの欄が無く、足は qlib の自前のデータの形(dump_bin で作る bin。配布物に CSV の読み口が無い: 項目 1 の記録)からしか読まない。メモリ上の足を渡す口を探したが無い
i4-2-grid	opp_hftbacktest	23	結果なし	結果なし		0.0	場合 0: adapter: hftbacktest 2.4.4: 入力は板の深さと約定の事象(BacktestAsset.data、HashMapMarketDepthBacktest: hftbacktest/__init__.py 118・189 行)で、足(OHLC)を受ける口を探したが無い。足を事象に作り直すのは adapter の計算になる
i4-2-grid	opp_pytrendfollow	87	結果なし	結果なし		0.0	場合 0: adapter: PyTrendFollow (commit 439232ae): trading.accountcurve.accountCurve(instruments, positions=..., panama_prices=...) は建玉の系列と価格の系列から収益の式 4 本を出す形で(項目 2 の記録)、注文・約定の記録・決済ごとの損益を返す口を探したが無い
i4-2-grid	opp_pybotters	12	結果なし	結果なし		0.0	場合 0: adapter: pybotters 1.11.2: 取引所の API の client と DataStore だけで、バックテスト(模擬の時刻・注文・約定)の口を探したが無い(項目 0・1 の記録)
i4-2-grid	opp_freqtrade	75	結果なし	結果なし		0.0	場合 0: adapter: Freqtrade 2026.8: Backtesting(config) は取引所の口を作り(optimize/backtesting.py 170 行 ExchangeResolver.load_exchange)、その初期化で ccxt の load_markets を呼ぶ(exchange/exchange.py 302・472・689-713 行 = ネットワーク)。外部に何も渡さない規則のもとで取引所の市場の情報なしに走らせる口を探したが無い
i4-2-grid	opp_pm_backtester	92	対応なし	2 回の実行で同じ		0.0	場合 0: MarketSnapshot: ValueError: mid_price must be within [0, 1]
i4-2-grid	opp_rqalpha	53	結果なし	結果なし		0.0	場合 0: adapter: rqalpha 6.4.0: allow_short: 株の口座は買い建てだけ(accounts は stock) / slippage_pct: 率の滑りは道具にあるが(sys_simulation.slippage)、スプレッドの半分との和を 1 本の率として約定値に掛ける形とは別で、この adapter は写していない / spread_pct: スプレッドの口を探したが無い / 決済ごとの損益の口を探したが無い(EVENT.TRADE は約定) / 足ごとの資産の推移をこの adapter は取り出していない
i4-2-grid	opp_pineforge	70	結果なし	結果なし		0.0	場合 0: adapter: PineForge (commit 5e62602c, native C API): slippage_pct: 滑りの口を探したが無い(run spec は fee kind / value だけ: i2drv70.c 80-85 行) / spread_pct: スプレッドの口を探したが無い / 決済ごとの損益の口を探したが無い(report の取引は entry・qty・commission) / 足ごとの資産の推移の口を探したが無い
i4-2-grid	opp_quanttrader	68	結果なし	結果なし		0.0	場合 0: adapter: quanttrader 0.5.5: slippage_pct: 手数料・滑りの率を渡す口を探したが無い(backtest_brokerage.py 30-49 行: 銘柄の型ごとの固定の式、型の無い銘柄は価値の 1 bp) / spread_pct: 手数料・滑りの率を渡す口を探したが無い(backtest_brokerage.py 30-49 行: 銘柄の型ごとの固定の式、型の無い銘柄は価値の 1 bp) / 決済ごとの損益を出す口を探したが無い(結果は df_trades の約定と df_positions) / 足の終値での資産を出す口を探したが無い(_e
i4-2-grid	opp_fast_trade	10	結果なし	結果なし		0.0	場合 0: adapter: fast-trade 2.1.0: run_backtest(backtest, df=) は規則の表(enter / exit の条件)を OHLCV の表の全体に当てて評価し、取引は残高の全部を足の終値で行い、手数料は 1 つの comission の率(run_backtest.py 79・209 行、項目 2 の読み)。数量・名目額・注文の時刻・次の足の始値・指値・逆指値を渡す口を探したが無い
i4-2-grid	opp_qflib	62	結果なし	結果なし		0.0	場合 0: adapter: qf-lib 4.0.7: 足ごとの資産の系列を探したが無い(portfolio_eod_series は日の終わりの値)
i4-2-grid	opp_zipline_reloaded	18	結果なし	結果なし		0.0	場合 0: adapter: zipline-reloaded 3.1.1: 決済ごとの損益を出す口を探したが無い(結果は transactions と portfolio_value)
i4-2-grid	opp_repro_67_lumibot	67	結果なし	結果なし		0.0	場合 0: adapter: lumibot(6b4ebeda)(再現): slippage_pct: 滑り・スプレッドの口を探したが無い(lumibot/backtesting/backtesting_broker.py(6b4ebeda) の約定値は 1193-1215 行で始値・指値・逆指値そのもので、slippage・spread の語は 0 件) / spread_pct: 滑り・スプレッドの口を探したが無い(lumibot/backtesting/backtesting_broker.py(6b4ebeda) に slippage・spread の語は 0 件) / 滑り・スプレッ
i4-2-grid	opp_repro_60_hikyuu	60	結果なし	結果なし		0.0	場合 0: adapter: Hikyuu System(5a1dedbd)(再現): allow_short: 再現していない: 空売りの経路(_sellShort・_buyShort、hikyuu_cpp/hikyuu/trade_sys/system/System.cpp(5a1dedbd) 1098-1250 行)は全部は読んでいない / slippage_pct: 再現していない: 滑りの部品(SP)は読んでいない(約定値は _getRealBuyPrice / _getRealSellPrice を通る: 835・979 行) / spread_pct: 再現していない: 滑りの部
